id,hhb,hbo2,ca,na
14278,4.2034054,4.260011,3.9062822,4.2419577
14279,3.5504646,4.57751,4.736697,2.5259342
14280,3.9695191,3.9111876,4.470285,4.073758
14281,4.7751822,3.6369627,3.9464593,3.9718428
14282,4.390348,4.995923,4.3252196,3.4876604
14283,3.1037085,3.8567636,5.16153,3.7292004
14284,3.5172448,4.1996717,3.5204692,4.7266216
14285,4.056715,3.4691708,3.8893852,3.367054
14286,3.8619628,4.1921268,4.443927,3.5803277
14287,3.6294475,4.706459,3.2888763,3.3116531
14288,4.5810213,4.4233284,3.532719,5.202424
14289,4.706615,4.107588,2.4569354,3.8089657
14290,3.5034137,4.192006,3.3886373,4.4743514
14291,3.9295645,4.314556,3.9028003,4.0514503
14292,4.1348352,4.244094,3.750159,3.388872
14293,3.5777104,4.2850084,4.4167585,3.8005931
14294,4.960277,4.4421873,4.055108,4.550063
14295,4.1155972,4.4487886,3.1300564,3.9554646
14296,4.518914,4.3100543,3.9793196,3.7745128
14297,3.865338,3.230557,4.156165,4.0487194
14298,4.825325,3.3120563,3.9164655,4.3035307
14299,3.6396523,3.9769547,4.038479,2.861142
14300,3.6884484,4.100235,3.9804943,3.4379237
14301,4.103743,3.4824548,3.7824218,3.9126852
14302,4.353601,4.7098327,4.9131455,4.4399548
14303,4.5207014,4.674396,3.1791399,4.2570496
14304,4.0578003,3.882829,4.2532926,3.9953022
14305,4.569253,3.9570708,3.9449859,3.0081453
14306,3.0200624,4.2954006,3.6534066,4.2086496
14307,4.507603,4.8912845,3.7112954,3.9247017
14308,3.971556,3.5133348,3.5702128,3.6099212
14309,4.5827913,3.4349856,4.119737,5.236565
14310,5.140722,2.4079983,3.0611107,4.60563
14311,4.0721726,4.1911755,3.5977747,4.662018
14312,3.8127463,3.4036403,3.6707022,2.8868575
14313,4.452071,5.1964064,4.357959,4.478346
14314,3.6113744,3.9564054,3.0806537,3.1098058
14315,3.4403949,4.717123,4.5133934,4.439515
14316,4.641107,3.5446303,3.8334246,3.362993
14317,4.480011,3.7246103,3.5115402,4.1429853
14318,5.1001077,3.7304173,3.333912,4.6442194
14319,4.4129105,3.9213152,3.2847111,3.5029044
14320,2.797587,4.955077,3.149865,4.017609
14321,3.8506353,4.233631,5.0272675,4.1334915
14322,4.5524855,4.0152283,4.5188217,4.5653324
14323,3.9112203,3.961396,4.3600063,4.3106527
14324,4.8176208,2.5942373,3.1170068,4.6562786
14325,4.370963,3.7734091,3.0496297,4.259014
14326,4.0707355,3.9797118,4.267639,4.246917
14327,4.241866,4.3509893,4.381344,4.2665424
14328,3.84564,4.6264024,4.5370164,4.357912
14329,3.5538812,2.9924502,3.2880747,4.279544
14330,4.563872,4.479072,4.342347,3.7236986
14331,3.1633372,4.1143837,3.7625897,4.1620984
14332,4.33782,4.2779713,4.541411,4.292757
14333,4.7012544,4.8360257,4.404046,4.0055466
14334,3.9916842,4.6214633,5.2017612,4.4189405
14335,3.9082022,5.198264,3.3584363,4.284751
14336,3.2553468,4.197037,2.9375343,4.3466215
14337,4.3013535,4.4048862,4.2703285,4.033189
14338,3.84036,4.1721106,3.8559809,3.325634
14339,4.7585206,4.5915947,4.3836164,3.6058667
14340,4.056909,4.4094133,3.550547,4.8190994
14341,4.618142,3.0651975,4.091408,3.3441749
14342,3.985742,3.61057,4.2570524,5.79494
14343,4.1375923,4.2129464,4.048497,4.0789824
14344,4.4872,3.3262954,3.6714926,4.463428
14345,3.7011201,4.5567617,4.7237535,3.0443327
14346,3.74036,3.1562138,3.4280245,4.435831
14347,4.229003,3.7784564,4.0151324,4.8035617
14348,4.455021,3.6938748,3.3614204,3.854669
14349,3.4431772,2.6785522,3.193504,3.8743176
14350,3.4666042,4.178665,4.2139378,4.927282
14351,4.2843056,5.0784254,3.8386607,3.2871573
14352,3.7619555,3.2026458,4.071687,5.035989
14353,4.2598853,3.1982825,4.4125204,4.270441
14354,4.361931,3.8573408,3.806389,5.3010817
14355,3.9471269,3.3620162,3.3246727,4.04492
14356,3.880017,4.734882,4.3286366,3.235645
14357,4.926493,4.001538,3.3627791,4.864846
14358,3.7541602,4.5270944,4.229861,3.741194
14359,3.7441134,4.0438056,3.7054749,4.04379
14360,3.6763508,4.1522036,4.993957,3.9484255
14361,3.8831928,4.6516514,5.015113,3.831608
14362,4.129953,3.4477828,3.9133768,4.525493
14363,3.0758095,4.1859937,3.5993633,3.9977818
14364,4.5727205,4.2697973,4.3397646,4.766947
14365,3.572809,4.4470015,3.722464,4.245668
14366,4.730754,3.3858905,3.3817966,3.90176
14367,3.7120967,4.5332274,4.18301,4.231489
14368,4.0213957,3.4781575,5.475622,4.1108217
14369,3.76389,3.6183121,5.2304864,4.620205
14370,3.6510382,3.9953501,4.537169,5.2263885
14371,4.3165674,4.1192775,3.9056704,3.9474077
14372,3.4856255,4.0784044,4.4777,3.260927
14373,4.27833,3.2000873,4.053806,4.377103
14374,4.165962,3.6063359,3.9312327,4.4512515
14375,4.053051,3.6551979,3.108211,4.2060595
14376,2.4509802,3.5906072,4.0028973,3.7500074
14377,3.8240864,4.060175,3.143254,2.8438017
14378,3.6692743,3.408313,4.6537223,4.3177586
14379,3.5887463,4.5799456,3.8583386,4.9876504
14380,3.9114382,5.131607,4.4706287,3.8032374
14381,4.083131,2.6854835,3.1154406,4.2076654
14382,4.7566047,2.9236221,3.1894872,4.104295
14383,4.7266364,4.242075,3.7761734,4.4502907
14384,3.5520458,4.053319,3.9888716,4.1553407
14385,3.9506042,3.1607091,4.079131,3.9008543
14386,3.923741,3.8884733,4.198265,4.073947
14387,3.8265924,3.957094,5.0524173,4.715049
14388,3.5805979,4.1763153,3.770665,3.7995636
14389,4.2378683,4.190915,3.346005,3.6028466
14390,4.177067,4.1388965,3.338995,3.8562686
14391,3.390183,3.440877,4.0238934,4.3759365
14392,4.2690516,4.611112,4.8273993,4.3537407
14393,3.3559234,3.902152,4.1894417,4.724873
14394,4.363862,4.475645,3.7983234,4.047478
14395,4.910969,3.4330773,3.270776,4.196122
14396,4.068864,3.6808188,3.9670208,4.2626576
14397,4.1698275,4.870294,3.9067807,3.7259502
14398,4.175517,3.555769,4.0722513,3.614744
14399,3.542091,3.1740403,2.7300427,3.1141653
14400,3.2373025,4.224262,3.947258,4.3840055
14401,3.6894681,4.751386,4.0019507,3.7420008
14402,4.639293,4.764277,3.8763523,3.6655154
14403,4.4469843,4.346098,4.734303,3.7606885
14404,4.31102,3.6172762,3.944325,3.5679317
14405,3.5333989,4.353047,4.220155,4.7264624
14406,3.9386432,4.1999016,4.239222,3.5611365
14407,3.2581992,3.8591144,4.198887,3.7099564
14408,4.0312977,2.7968688,3.4094412,3.8644702
14409,3.361957,4.3967047,3.4076161,4.1939507
14410,2.9241948,3.3102217,3.60526,4.015497
14411,4.3608437,3.934107,3.4813986,3.6451266
14412,3.026085,3.6613739,3.160857,4.169033
14413,3.785157,3.8236744,4.159124,4.8735065
14414,4.3374853,4.0723476,3.942516,3.854912
14415,3.879533,3.6931117,4.6413198,3.3091788
14416,4.239256,3.8004103,2.9734652,2.9981709
14417,3.8310478,3.8116832,4.080246,4.3911705
14418,3.9641898,3.9979727,3.5999982,3.630918
14419,3.7734807,5.668547,4.4188104,3.7994678
14420,4.9318857,4.787885,4.0836854,2.5193825
14421,3.8762522,3.7008386,4.140705,4.3802724
14422,4.328129,3.396821,4.131428,4.573437
14423,3.5130792,4.1465397,3.3168335,3.1742547
14424,4.54586,4.2697134,3.473546,4.5357485
14425,4.2925014,4.9386344,3.8644378,3.8049657
14426,3.7087386,4.171893,3.8060045,3.8582017
14427,4.690473,4.329357,3.8543441,4.6089263
14428,4.3979063,3.880025,3.1632843,4.1246486
14429,3.9892428,4.024411,3.704328,4.0184145
14430,3.265575,3.8554451,4.2555285,4.013609
14431,3.8601198,3.9912207,3.0796878,4.9885983
14432,4.225766,2.9663556,4.141347,3.962897
14433,3.9374392,3.2957313,4.9922132,4.277712
14434,3.2911515,4.261666,3.7574096,3.8918467
14435,4.3942065,3.3142674,3.8374336,4.6728587
14436,4.984773,4.7235737,4.726552,3.935617
14437,3.9809952,4.4788465,4.131042,4.207779
14438,3.5268352,4.578686,4.5009556,4.498726
14439,3.38449,4.1919756,3.4442492,3.8225756
14440,3.0696552,3.498059,2.9804132,4.272557
14441,4.2513843,4.080755,4.397106,3.778688
14442,4.652353,3.8344612,4.388297,4.3785543
14443,4.1855364,3.920444,3.5376794,3.6717544
14444,3.5271676,2.9474592,4.6012363,3.9490423
14445,4.2666717,4.241914,3.1513019,4.224542
14446,3.3654573,3.6530213,4.7220016,4.289716
14447,4.562989,3.94401,4.0101123,3.9890258
14448,3.7063086,3.9620104,4.5531716,4.1582317
14449,3.17506,3.6726995,3.9662673,4.9380684
14450,4.5308514,4.42315,4.4667854,4.4750433
14451,4.851914,4.045599,3.8242388,4.3830924
14452,3.864137,3.7025254,4.026148,3.9510255
14453,3.626007,4.470325,3.4300213,4.123807
14454,4.213232,3.6904798,4.095305,3.3640125
14455,3.1158113,4.379875,3.795449,3.1003466
14456,4.142723,4.727951,4.0336113,4.787243
14457,4.262351,3.9447114,3.2032952,4.0491633
14458,4.1218276,4.1009502,4.504,3.2824605
14459,4.1134233,3.5936275,5.1367307,3.4917972
14460,4.0432153,4.558177,4.222961,3.4550302
14461,3.6037107,3.898875,3.5018306,4.1581836
14462,3.5164526,3.49691,4.2036877,3.7230291
14463,3.801684,4.1168194,4.6971946,4.1322765
14464,3.7633812,3.6002347,4.380696,4.86194
14465,3.7014406,3.692954,4.481532,3.5467026
14466,4.5248237,2.9817634,3.7753854,2.7828526
14467,3.839411,3.9906647,3.9801903,3.5253332
14468,4.6065187,2.8113775,3.7164085,3.7346883
14469,3.5199263,3.6664894,4.3601255,4.291593
14470,4.548819,3.299282,4.0163393,3.4271998
14471,5.065556,3.8082402,3.785462,3.4925797
14472,3.86749,4.297455,3.523386,3.7576137
14473,3.5771477,3.408122,3.0085528,4.208748
14474,3.6141171,3.2079437,3.515178,3.777424
14475,3.2490613,4.277323,3.5322976,4.2999525
14476,4.5123267,3.896004,4.5686665,4.7238035
14477,3.581721,4.0356216,3.6480591,2.9463923
14478,3.6815293,4.630052,4.293936,2.3862877
14479,3.7748022,4.187367,3.2570214,3.7995634
14480,3.5912917,3.1198778,3.8145049,3.529908
14481,3.1715803,4.8574305,4.324192,4.341525
14482,4.316162,4.780338,4.389072,4.151876
14483,4.192315,4.0297832,3.2426343,3.4564004
14484,4.308513,3.981124,4.947533,4.74955
14485,3.8262188,4.0484858,4.4589105,4.7947726
14486,3.8934016,3.7981095,3.0778105,4.422002
14487,3.8285089,3.8178406,3.1613457,4.3819256
14488,4.355056,3.815019,4.428316,4.5218234
14489,4.488807,4.023926,3.5565853,3.641772
14490,2.8973134,4.8446054,3.360263,3.6734507
14491,3.6104553,4.3216333,4.646683,3.84842
14492,3.8929043,4.5611873,4.320122,3.694385
14493,4.842968,3.710362,4.3601866,4.2177024
14494,3.5362728,4.5969996,1.6327865,3.8473804
14495,4.1167893,3.9963014,4.0563383,3.935646
14496,3.9206269,3.7728586,2.6477773,3.7983458
14497,3.7286956,4.0798626,4.6944633,4.4519243
14498,4.723849,3.1871026,3.677148,3.662682
14499,4.347043,3.23921,4.197115,4.722134
14500,3.8370764,3.900039,3.7524843,4.397291
14501,3.856961,3.7403812,3.8298314,4.247617
14502,3.3675041,4.204097,4.6653867,4.018668
14503,4.2097034,4.160034,4.136696,3.30685
14504,3.6034093,3.930223,3.615821,4.9749203
14505,3.788525,4.0507307,4.2787676,4.3543205
14506,4.4785004,4.908809,3.8844457,4.519231
14507,3.6698112,4.3698053,3.2654026,4.123843
14508,3.982569,3.9480958,3.3764641,3.928966
14509,3.4534497,3.427786,4.135729,4.2823343
14510,4.903135,3.3990405,4.1613126,4.204561
14511,4.09624,4.889562,3.9412708,4.447315
14512,3.7977822,4.2828226,3.9337516,3.5607355
14513,4.776408,4.0822783,3.658382,3.8614523
14514,4.5142994,3.8957152,5.4845524,4.2291317
14515,4.7161417,4.9372964,3.5213764,4.179926
14516,3.9766166,3.3270624,4.1835194,4.7399807
14517,3.8927886,3.8588514,3.5647345,4.4236155
14518,5.697372,3.6172588,4.0829396,4.6706915
14519,3.3797596,3.3215983,4.4046745,3.6142595
14520,4.0919733,4.450225,4.2013826,3.4069352
14521,4.2642746,4.501679,4.354866,3.1616008
14522,3.864777,3.7715988,3.864388,4.3167596
14523,3.9784,4.489175,3.6646304,4.2744937
14524,4.467082,3.849162,5.264155,4.7187424
14525,3.8969948,3.0667279,3.5560822,3.167358
14526,3.9519534,3.4501424,4.665724,4.3450603
14527,4.9068723,4.7082,3.933727,3.7111192
14528,4.3606114,3.5442398,3.3850713,4.4124613
14529,3.5099325,3.93253,3.1938517,3.071106
14530,4.117403,4.4534774,3.9603868,4.4652324
14531,4.714977,4.282759,3.5822506,3.4181995
14532,3.6384175,4.0851984,4.7229843,4.026512
14533,3.8358352,4.4813266,3.5734863,4.0860586
14534,3.0560956,3.1747603,4.3983145,3.9353778
14535,4.4875817,3.99884,4.2624307,4.0049915
14536,4.6170187,4.194015,3.9556155,4.230943
14537,4.3152313,4.4796286,3.391678,2.9271262
14538,3.5716739,4.1113234,3.843516,3.6226242
14539,3.745488,4.3418226,4.373269,4.2546644
14540,4.183425,4.191008,4.6654816,4.233397
14541,4.556517,4.5192533,2.2666006,3.6913104
14542,4.449932,3.8274853,4.0683665,4.3647184
14543,3.9566562,4.413145,4.43709,3.7422345
14544,3.7362165,3.9310894,4.368084,3.277351
14545,3.4890323,3.3614955,4.5419707,4.1907735
14546,4.31892,4.7565002,4.0670676,4.3044896
14547,4.5493526,4.1118355,5.419147,4.2053766
14548,4.2493706,4.2469654,3.8308454,4.4929295
14549,4.7859735,4.638364,4.2703114,4.43066
14550,4.2785797,3.6719487,4.249015,3.7559476
14551,4.083077,4.0791645,3.4291902,3.2299657
14552,4.314889,3.9033327,4.1122937,4.0244274
14553,3.9333663,4.5992475,4.028942,4.1122527
14554,5.0247903,4.310256,3.2903717,3.733248
14555,4.2391768,3.6858976,3.8929782,3.710898
14556,3.7260716,4.734258,2.8674634,4.1060963
14557,4.2106137,4.3237724,4.7312083,3.7069101
14558,4.0143127,3.4376767,3.8302562,3.641242
14559,4.253904,4.012525,3.4018888,4.593919
14560,3.822092,5.1373796,3.574578,4.444726
14561,4.176604,3.8667574,4.914235,3.7420297
14562,3.2845988,3.3649383,2.8513434,3.6869597
14563,3.923254,3.1266322,4.0424967,3.6539078
14564,4.377853,4.463939,4.1068068,4.599686
14565,3.5103438,4.342552,4.1685963,3.5024395
14566,3.0858192,3.511638,4.108032,3.354593
14567,4.1066804,4.3928714,4.251687,4.3082952
14568,3.457372,4.4418964,3.4162352,4.3696632
14569,3.7841032,4.4888086,3.3497138,3.4739182
14570,4.793679,4.4086046,3.5827441,3.9581625
14571,4.9526,4.6631093,5.374459,4.9376216
14572,4.165398,3.3943174,3.665423,4.7628694
14573,4.3317556,3.9976542,3.6464512,4.1891365
14574,3.549983,4.441329,4.292091,3.952702
14575,3.2255871,4.769526,3.5631173,4.441221
14576,3.441703,4.0193777,4.4339886,4.666633
14577,3.8619666,4.7154746,3.8021357,4.073187
14578,3.8082101,4.5966825,4.37146,3.9734519
14579,3.700495,5.0969586,3.780045,4.0577993
14580,5.104229,2.9271243,4.314636,3.1594121
14581,4.638995,4.167017,4.0441127,4.225197
14582,5.1935725,4.138049,3.5700421,4.1281548
14583,3.824488,4.0609465,4.4962473,3.8140066
14584,3.3254178,3.7889545,4.8525963,4.415432
14585,4.10093,4.400735,4.135109,3.652779
14586,3.7409813,2.041348,3.3917863,4.1406465
14587,5.0535192,4.999832,4.856864,3.8040042
14588,4.1173944,4.2067842,4.404345,4.269783
14589,3.574374,4.8393154,4.3913403,4.557599
14590,4.592467,3.1776965,5.051297,4.0227814
14591,3.8714473,3.325926,4.4675617,4.729859
14592,4.2056046,3.7273645,3.890067,4.1011295
14593,4.8585196,4.270459,4.3956647,2.6324058
14594,4.0840554,3.9024196,3.2998333,4.3952065
14595,4.8276215,3.9542074,3.9813588,3.7755532
14596,4.1393886,3.8237803,4.188098,3.0734537
14597,2.903275,4.941263,4.8186703,3.8394053
14598,3.7836676,3.3127282,3.8194,4.5621357
14599,3.0542326,4.166105,4.473883,3.185679
14600,3.7507386,4.1609917,3.741159,4.7139425
14601,3.0880284,5.2912593,4.9222183,4.305665
14602,3.9376638,3.7973032,4.3105574,2.6566827
14603,4.0391936,3.9202123,3.9546878,4.2745667
14604,4.4460545,3.8782337,3.9790008,4.9896965
14605,4.8144293,3.0168827,4.632237,3.9717133
14606,3.845,4.2715607,4.1409216,4.274687
14607,3.6948829,3.5059795,3.9273336,3.8210254
14608,4.403278,4.178166,3.885703,3.6757822
14609,4.7853913,3.321811,3.4833975,4.3670692
14610,2.8273978,4.181767,4.2090087,4.085431
14611,3.9823458,3.7418778,4.1697774,4.275439
14612,3.8180852,3.8023646,3.7811992,4.050376
14613,3.864939,3.846954,3.32518,2.9264174
14614,4.0069695,3.6366014,3.978918,5.303752
14615,2.260802,3.6616204,4.6113334,4.3909054
14616,3.946439,3.6638434,3.672736,4.349636
14617,5.107073,3.9701374,4.531545,4.841224
14618,3.6888368,4.0414515,3.0414567,4.066845
14619,4.001334,3.797713,4.0839334,4.7491946
14620,4.475916,4.406663,3.2959058,3.9332852
14621,4.038462,3.2677765,4.1504154,4.431773
14622,4.832083,4.3198028,4.312928,4.279335
14623,4.9557395,3.1253514,4.216109,4.535856
14624,4.373863,4.8787365,4.5423675,3.8891342
14625,4.2024183,4.3997736,3.836348,4.0548553
14626,4.2881584,4.08104,4.386566,4.9596677
14627,3.8497663,4.7144427,4.695864,4.5077925
14628,3.880822,4.622024,4.1041307,4.0724936
14629,4.174287,3.1093235,3.645517,4.1649218
14630,3.2778797,4.6754403,3.354917,4.1589365
14631,4.697906,3.7936742,4.3334055,4.246251
14632,4.0659275,3.9694257,3.9453108,3.5865254
14633,3.8251755,3.9105551,4.004959,3.9703171
14634,3.5264912,4.0351014,3.1405635,4.108121
14635,3.6883893,3.921799,4.4280863,3.2093163
14636,5.384473,4.124416,3.6938858,4.3236313
14637,4.384305,3.9396117,3.7332928,4.2585735
14638,4.0642505,4.16531,4.1343536,4.2930536
14639,4.269463,4.6535645,4.1455665,3.8642495
14640,4.368341,3.5313122,3.445669,4.084367
14641,3.991745,4.0349903,3.282823,4.1029396
14642,4.0312824,4.4467783,4.1253767,4.899962
14643,4.706227,4.770014,3.7228234,3.119662
14644,4.214793,3.2514737,3.7554317,3.2118814
14645,4.662232,4.2114854,2.9700637,4.6228876
14646,4.007862,4.374461,3.7594676,4.33412
14647,4.0198536,4.1819515,3.9864306,4.710605
14648,3.5316005,4.3854485,4.655345,4.15903
14649,3.7173913,4.3434987,3.7040133,3.2343798
14650,4.032299,4.26173,5.0544524,4.3977637
14651,4.782701,3.8656666,3.851184,3.469725
14652,5.2894497,5.54186,4.2373886,4.20082
14653,4.2452393,4.053035,4.144219,4.1256156
14654,4.7902565,4.323839,4.246367,4.421236
14655,3.4274094,4.2297363,4.0957065,3.4852564
14656,3.8431437,4.410348,4.809448,4.414916
14657,3.796266,3.7904446,3.5723138,4.778649
14658,3.5924754,3.8014195,4.0961113,3.921253
14659,5.158775,4.994149,3.727535,3.9424298
14660,4.885045,4.533522,4.583812,3.6752264
14661,2.5258667,3.9267008,4.405067,4.079571
14662,3.587069,3.5738804,4.244952,3.9623194
14663,3.839694,4.443446,3.8123126,3.9755385
14664,3.8892548,4.4329786,3.8951123,3.227904
14665,4.861235,3.7172241,3.398073,3.698567
14666,3.5695672,3.300034,3.832634,4.158351
14667,4.8481517,4.080281,3.4460852,4.0785446
14668,3.309345,2.5156767,3.3106015,3.7456636
14669,3.6189833,4.1516104,3.9429722,3.8042524
14670,4.5829663,5.096912,4.478671,4.5115514
14671,4.330146,4.090638,4.272011,4.255747
14672,4.1783223,5.2697353,3.4984934,3.3517406
14673,4.098686,3.6073542,4.1711197,3.846302
14674,3.7644963,4.0777283,3.2039022,3.346737
14675,4.089523,3.1543753,3.328384,4.1369133
14676,3.6648595,4.4474626,3.777222,4.1871014
14677,3.5254018,2.6544216,4.345751,5.00076
14678,4.4335594,2.7821639,4.4009666,4.2227893
14679,3.8447807,4.1510873,3.172869,4.794843
14680,4.71969,3.6789203,5.3316464,4.132442
14681,3.8105464,3.8897748,3.713893,4.9079614
14682,4.059736,3.5041678,3.7026737,3.4262705
14683,3.8259192,4.6585507,3.9222937,3.6970456
14684,3.2528405,3.5817206,4.405714,4.06563
14685,4.275612,3.5762126,3.3612282,4.547856
14686,3.2969134,3.8480685,4.832625,4.150689
14687,4.7938395,4.163822,4.8072124,4.094411
14688,3.619966,3.758214,3.3768232,4.430465
14689,4.5851183,3.7546182,3.69099,4.6083207
14690,3.8694592,4.8356204,4.4874086,4.787407
14691,3.9806168,4.2099323,3.64466,3.1201892
14692,4.117405,3.934417,3.7018194,4.434635
14693,3.7076867,4.1129637,3.8088527,2.9890444
14694,3.8883295,3.2976985,3.8274949,3.6223884
14695,3.448586,4.281932,4.9097266,3.8834443
14696,4.181858,3.9394689,4.9060626,3.5666559
14697,3.2777293,4.0204306,3.778871,2.772296
14698,3.180752,3.5091345,4.476759,4.21531
14699,3.4650745,3.7829032,3.864675,3.3281014
14700,4.365547,3.5193849,4.8018575,3.577986
14701,3.1257567,3.4621074,3.9540737,3.7577822
14702,4.0741773,3.9286923,4.908414,4.2994795
14703,4.5701036,4.302045,4.131134,3.754145
14704,3.7282462,4.944586,3.7854438,4.489566
14705,3.6538286,3.787971,3.8108168,4.2665186
14706,4.096327,2.8082547,3.8860507,4.3710527
14707,4.4846115,3.9460788,5.508007,4.348089
14708,4.2961674,4.9533234,4.429363,4.900133
14709,3.86152,4.888296,4.7293324,4.577835
14710,4.972835,3.9113805,3.1584074,3.9481947
14711,3.9255664,3.4045222,3.895097,3.962749
14712,4.1988215,3.6956463,3.4995255,4.2378626
14713,4.705762,4.451825,4.3351355,3.9549465
14714,3.7399292,4.853551,3.5533137,3.9841723
14715,4.2095385,4.540039,4.2916536,4.944318
14716,3.9774272,4.5334587,3.5460517,3.9485624
14717,3.4906056,3.6268997,4.310061,3.9056814
14718,2.97148,4.887925,4.2492566,2.925437
14719,4.2464485,3.5142903,5.3767796,4.1376467
14720,3.9226472,4.1232834,3.7455127,4.7167053
14721,3.7760606,4.3641157,4.0865498,4.974956
14722,4.27592,3.0432575,4.1771126,4.654413
14723,3.314664,3.8126209,3.6829054,2.9254885
14724,3.3681405,4.6948843,4.0084944,4.6647453
14725,4.1448507,3.278974,4.3794155,3.2035313
14726,3.3316624,3.3421624,4.5042667,3.5130215
14727,3.5391824,3.6717436,4.7754173,4.4819937
14728,4.234203,3.6741652,4.0844903,3.5037632
14729,3.4803393,3.4170673,3.340446,4.0117073
14730,4.019344,4.141282,4.3039417,3.3140428
14731,3.1098244,4.8541737,4.1850953,4.309175
14732,3.6640606,4.9879866,4.3913145,4.815395
14733,5.2330194,4.441125,2.978873,3.9097443
14734,3.5679371,4.292239,3.6514935,4.0056553
14735,4.586889,3.5287642,2.88821,3.7566369
14736,5.0544558,2.914138,4.8313856,4.529069
14737,4.4010067,3.5288708,3.6319315,5.041982
14738,3.8073387,3.5514235,4.0199585,4.041798
14739,2.5963778,4.782501,3.438251,3.4072576
14740,3.9338474,4.5704165,4.475112,3.4207134
14741,4.5923257,3.7827537,3.8594227,3.940595
14742,4.5332904,4.336282,4.1738453,3.5587242
14743,4.004121,4.2427053,3.0245032,3.5843036
14744,3.5636363,4.5978255,3.810575,4.107051
14745,5.2151327,4.300623,4.259282,3.5262308
14746,5.3344464,4.669884,3.4504817,3.6065836
14747,3.9996731,3.6297183,3.4299922,4.1409845
14748,4.0938754,4.419038,3.8001628,3.4994767
14749,3.5233722,3.901674,3.606527,3.7888114
14750,4.6745954,2.9456544,4.186186,3.461228
14751,3.4839664,4.63469,4.083865,4.044467
14752,3.446798,3.4437635,4.6200624,3.9413345
14753,4.438317,4.0975666,3.509364,5.1004205
14754,4.2314215,3.6415393,4.8329396,4.198374
14755,5.459392,4.172662,3.3753834,4.145471
14756,4.57888,4.721672,4.0729704,4.142849
14757,5.0375733,3.9511328,4.200902,4.2752066
14758,3.2351418,4.793381,3.7308943,4.3048697
14759,4.454303,4.297062,3.192537,4.8310766
14760,4.8790402,4.6482406,4.4720974,3.7950177
14761,4.3609943,3.8303556,5.176565,3.1773233
14762,4.231231,3.9785044,4.138832,4.6968083
14763,3.6704254,4.07576,4.564009,3.7162602
14764,4.4184837,4.092534,4.320776,3.81345
14765,4.2561245,4.505605,4.419175,4.570832
14766,4.8120914,4.2845125,3.796232,3.792904
14767,4.3113174,4.177809,3.509457,3.7247102
14768,3.5460837,3.7248359,3.270284,4.597638
14769,4.2996616,4.6664186,3.6547616,4.3436375
14770,3.9792306,4.2341037,3.7533233,3.6883538
14771,4.439564,3.673165,3.7807314,4.7921057
14772,4.9076324,4.677466,3.2380981,3.873399
14773,3.4944298,3.9962893,4.904584,3.667512
14774,4.1632614,4.8442793,3.9931064,4.087084
14775,4.8863616,4.1951466,4.434301,4.509867
14776,4.7462425,3.9119966,4.303006,3.3405733
14777,3.5035472,2.4728904,3.9002016,4.2131786
14778,4.2977552,3.5270486,3.445568,5.2344756
14779,3.7091556,4.861323,3.526485,5.1522536
14780,3.007227,4.5663004,2.697881,3.9213202
14781,4.650423,4.575123,4.9139905,3.776111
14782,3.3595617,3.1620498,3.2074676,3.2551231
14783,4.4592648,4.374134,3.6956635,3.7312946
14784,4.1421175,4.0805016,4.0322194,4.270195
14785,4.04628,4.3144345,4.32975,3.9904227
14786,3.0027287,3.7323446,3.7441478,3.3492565
14787,4.788588,4.3960133,3.8583922,3.7942417
14788,3.7064538,3.7128482,3.804551,4.1853228
14789,4.29474,4.174512,4.2554474,3.3769686
14790,3.6945498,4.248624,4.1524525,3.4445214
14791,3.900662,3.7483876,3.5153613,3.7614796
14792,2.5100758,4.671301,4.075342,3.978034
14793,4.1904483,4.246133,4.5179415,3.625903
14794,3.3368626,4.3762636,4.484929,4.187767
14795,4.0374975,3.484903,3.726929,4.8072405
14796,4.1543283,4.391427,3.8212268,4.123165
14797,3.2685795,4.671166,3.692654,3.6601737
14798,4.665638,4.235436,3.824569,3.608195
14799,4.103837,4.5866957,4.3916836,3.955601
14800,4.5481,4.3336535,3.3294053,3.8042743
14801,3.9421618,4.1165924,4.39832,3.611717
14802,4.550847,4.0104156,3.4124064,4.6146812
14803,4.0068436,3.768508,3.8403535,3.707333
14804,4.663916,4.4564223,4.838952,3.2888088
14805,4.287939,3.5972323,3.2159264,4.580978
14806,4.495799,3.601016,4.2613745,2.9943893
14807,4.785643,2.9502747,3.9794922,3.9703534
14808,2.9316492,3.959028,3.7676737,3.8689866
14809,3.829759,4.3208227,4.6065774,3.8082924
14810,4.3343525,4.015864,4.5539756,4.6265454
14811,3.9969137,4.4556546,3.9993026,3.9952018
14812,3.6206176,4.309536,4.017948,4.694881
14813,4.518893,3.6095905,4.857878,4.0698433
14814,3.8299208,3.8650253,3.1095774,4.6487484
14815,4.5666747,3.6920755,2.938298,2.63772
14816,3.9935293,4.108275,3.7337525,3.181356
14817,3.6618505,3.860211,3.957663,4.08712
14818,3.5943346,3.9991941,4.0766764,3.3103383
14819,3.6198058,4.9301357,4.629562,3.5919673
14820,4.0677032,4.29033,4.37057,3.988578
14821,4.1334605,3.8966963,3.8119411,4.659192
14822,3.7985663,4.423255,4.6830425,4.7684774
14823,4.326082,3.4317856,3.9762142,3.9421468
14824,4.528555,4.1856093,3.8858786,4.754654
14825,4.1383314,4.4869556,4.3259883,4.5265074
